,protocol_type,service,flag,src_bytes,dst_bytes,count,srv_count,serror_rate,srv_serror_rate,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,labels
68314,1,24,9,278,11251,7,15,0.0,0.0,1.0,0.0,255,1.0,0.0,0.14,0.06,0.0,0.0,0.0,4
68315,1,24,1,0,0,1,1,0.0,0.0,1.0,0.0,255,1.0,0.0,0.25,0.21,0.0,0.0,1.0,4
68316,1,49,5,0,0,139,10,1.0,1.0,0.07,0.06,4,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0
68317,2,12,9,43,118,119,185,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
68318,1,49,5,0,0,140,6,1.0,1.0,0.04,0.05,6,0.02,0.05,0.0,0.0,1.0,1.0,0.0,0
68319,1,24,9,340,2767,3,3,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,4
68320,2,12,9,45,45,141,141,0.0,0.0,1.0,0.0,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,4
68321,1,24,9,301,18376,3,3,0.0,0.0,1.0,0.0,255,1.0,0.0,0.14,0.04,0.0,0.0,0.0,4
68322,1,49,1,0,0,107,3,0.0,0.0,0.03,0.07,3,0.04,0.1,0.01,0.0,0.0,0.0,1.0,0
68323,0,15,9,1032,0,511,511,0.0,0.0,1.0,0.0,161,0.63,0.03,0.63,0.0,0.0,0.0,0.0,0
68324,1,24,9,264,4095,2,2,0.0,0.0,1.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4
68325,1,63,5,0,0,231,13,1.0,1.0,0.06,0.06,13,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0
68326,1,24,9,274,4841,1,1,0.0,0.0,1.0,0.0,255,1.0,0.0,0.02,0.07,0.0,0.0,0.0,4
68327,1,24,9,224,5260,16,17,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
68328,1,20,9,10406,0,1,1,0.0,0.0,1.0,0.0,113,0.33,0.03,0.33,0.02,0.0,0.0,0.0,4
68329,0,15,9,520,0,297,297,0.0,0.0,1.0,0.0,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
68330,1,24,9,250,4080,11,13,0.0,0.0,1.0,0.0,255,1.0,0.0,0.05,0.06,0.0,0.0,0.0,4
68331,0,14,9,18,0,1,1,0.0,0.0,1.0,0.0,137,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
68332,1,24,9,230,480,12,40,0.0,0.03,1.0,0.0,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,4
68333,1,54,9,1715,329,2,1,0.0,0.0,0.5,1.0,188,0.76,0.06,0.01,0.01,0.0,0.0,0.0,4
68334,1,20,5,0,0,59,13,0.98,1.0,0.22,0.08,33,0.13,0.05,0.01,0.0,1.0,1.0,0.0,0
68335,1,16,5,0,0,7,6,1.0,1.0,0.86,0.29,6,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0
68336,1,24,9,254,3791,11,11,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
68337,2,49,9,1,0,3,2,0.0,0.0,0.67,0.67,2,0.01,0.05,0.01,0.0,0.01,0.0,0.0,1
68338,1,66,5,0,0,127,1,1.0,1.0,0.01,0.06,19,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0
68339,1,24,9,233,11900,2,2,0.0,0.0,1.0,0.0,255,1.0,0.0,0.04,0.01,0.0,0.0,0.0,4
68340,1,54,9,1016,327,1,2,0.0,0.0,1.0,0.0,177,0.57,0.03,0.01,0.01,0.0,0.0,0.0,4
68341,1,24,9,235,880,17,27,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.01,0.0,0.0,0.01,4
68342,1,24,2,0,0,1,1,0.0,0.0,1.0,0.0,255,1.0,0.0,1.0,0.04,0.0,0.01,1.0,4
68343,1,24,9,255,1645,4,7,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,4
68344,1,49,5,0,0,180,4,1.0,1.0,0.02,0.05,4,0.02,0.05,0.0,0.0,1.0,1.0,0.0,0
68345,1,24,9,312,124,4,6,0.0,0.0,1.0,0.0,255,1.0,0.0,0.25,0.04,0.0,0.0,0.0,4
68346,1,24,9,247,227,11,11,0.0,0.0,1.0,0.0,255,1.0,0.0,0.09,0.04,0.0,0.0,0.0,4
68347,0,65,9,78,0,26,4,0.0,0.0,0.15,0.08,11,0.04,0.01,0.04,0.0,0.0,0.0,0.0,4
68348,1,49,5,0,0,142,1,1.0,1.0,0.01,0.06,6,0.03,0.08,0.0,0.0,1.0,1.0,0.0,0
68349,2,49,9,1,0,28,25,0.0,0.0,0.89,0.07,25,0.1,0.26,1.0,0.0,0.0,0.0,0.0,1
68350,1,18,5,0,0,67,18,1.0,1.0,0.27,0.06,43,0.26,0.03,0.01,0.05,1.0,0.88,0.0,0
68351,2,49,9,1,0,42,15,0.0,0.0,0.36,0.1,43,0.17,0.44,0.59,0.0,0.16,0.0,0.25,1
68352,1,24,9,295,1483,4,4,0.0,0.0,1.0,0.0,255,1.0,0.0,0.04,0.04,0.0,0.0,0.0,4
68353,1,20,5,0,0,57,10,1.0,1.0,0.18,0.07,50,0.2,0.02,0.01,0.0,1.0,1.0,0.0,0
68354,1,24,9,298,1565,7,7,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
68355,1,30,5,0,0,102,16,1.0,1.0,0.16,0.06,11,0.04,0.06,0.0,0.0,1.0,1.0,0.0,0
68356,1,24,9,329,917,16,16,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
68357,2,12,9,43,142,65,145,0.0,0.0,1.0,0.0,216,0.85,0.01,0.0,0.0,0.0,0.0,0.0,4
68358,0,14,9,8,0,1,22,0.0,0.0,1.0,0.0,49,1.0,0.0,1.0,0.51,0.0,0.0,0.0,1
68359,2,49,9,105,105,7,1,0.0,0.0,0.14,0.29,247,0.97,0.01,0.0,0.0,0.0,0.0,0.0,4
68360,1,24,9,233,596,8,24,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,4
68361,1,24,1,0,0,1,1,0.0,0.0,1.0,0.0,250,1.0,0.0,1.0,0.08,0.0,0.0,1.0,4
68362,1,20,9,1153,0,2,2,0.0,0.0,1.0,0.0,116,0.45,0.01,0.45,0.0,0.0,0.0,0.0,4
68363,1,49,5,0,0,124,6,1.0,1.0,0.05,0.07,6,0.02,0.08,0.0,0.0,1.0,1.0,0.0,0
68364,2,49,9,28,0,61,61,0.0,0.0,1.0,0.0,61,0.24,0.02,0.24,0.0,0.0,0.0,0.0,0
68365,1,58,5,0,0,265,8,1.0,1.0,0.03,0.06,13,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0
68366,1,24,9,207,1695,26,27,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,4
68367,0,14,9,8,0,1,25,0.0,0.0,1.0,0.0,185,1.0,0.0,1.0,0.25,0.0,0.0,0.0,1
68368,1,2,5,0,0,116,10,1.0,1.0,0.09,0.07,10,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0
68369,1,49,5,0,0,197,15,1.0,1.0,0.08,0.06,15,0.06,0.05,0.0,0.0,1.0,1.0,0.0,0
68370,2,12,9,34,34,2,5,0.0,0.0,1.0,0.0,74,0.99,0.03,0.01,0.0,0.0,0.0,0.0,4
68371,2,49,9,1,0,27,7,0.0,0.0,0.26,0.11,18,0.07,0.78,0.24,0.0,0.03,0.0,0.73,1
68372,1,24,9,226,28076,14,14,0.0,0.0,1.0,0.0,255,1.0,0.0,0.07,0.04,0.0,0.0,0.0,4
68373,1,49,5,0,0,96,4,1.0,1.0,0.04,0.07,4,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0
68374,1,49,1,0,0,196,3,0.0,0.0,0.02,0.07,3,0.01,0.08,0.0,0.0,0.0,0.0,1.0,0
68375,1,8,5,0,0,114,5,1.0,1.0,0.04,0.06,5,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0
68376,1,19,2,0,0,255,9,0.0,0.0,0.04,0.07,9,0.04,0.07,0.0,0.0,0.0,0.0,1.0,0
68377,1,24,9,54540,8314,5,5,0.0,0.0,1.0,0.0,6,1.0,0.0,0.17,0.0,0.0,0.0,0.0,0
68378,2,49,9,1,0,36,12,0.0,0.0,0.33,0.11,68,0.27,0.17,0.88,0.0,0.0,0.0,0.12,1
68379,1,24,5,0,0,50,15,1.0,1.0,0.3,0.08,9,0.04,0.05,0.01,0.0,1.0,1.0,0.0,0
68380,2,12,9,46,46,18,20,0.0,0.0,1.0,0.0,73,0.53,0.03,0.01,0.0,0.0,0.0,0.0,4
68381,2,44,9,146,105,3,1,0.0,0.0,0.33,0.67,1,0.0,0.42,0.71,0.0,0.0,0.0,0.0,4
68382,1,24,9,323,8763,2,5,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,4
68383,1,24,9,334,1394,39,39,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
68384,2,12,9,46,100,164,166,0.0,0.0,1.0,0.0,228,0.89,0.01,0.0,0.0,0.0,0.0,0.0,4
68385,1,57,5,0,0,141,16,1.0,1.0,0.11,0.04,16,0.06,0.05,0.0,0.0,1.0,1.0,0.0,0
68386,1,24,9,197,13614,2,2,0.0,0.0,1.0,0.0,79,1.0,0.0,0.5,0.14,0.0,0.0,0.0,4
68387,1,49,1,0,0,196,2,0.0,0.0,0.01,0.06,2,0.01,0.06,0.0,0.0,0.0,0.0,1.0,0
68388,1,49,5,0,0,260,18,1.0,1.0,0.07,0.05,18,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0
68389,1,24,9,318,2445,5,6,0.0,0.0,1.0,0.0,255,1.0,0.0,0.04,0.02,0.0,0.0,0.0,4
68390,1,54,2,0,0,241,17,0.0,0.0,0.07,0.06,17,0.07,0.07,0.0,0.0,0.0,0.0,1.0,0
68391,1,33,5,0,0,147,16,1.0,1.0,0.11,0.05,16,0.06,0.05,0.0,0.0,1.0,1.0,0.0,0
68392,1,49,5,0,0,290,17,1.0,1.0,0.06,0.06,7,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0
68393,1,24,9,182,9424,5,5,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,4
68394,1,20,9,501760,0,2,2,0.0,0.0,1.0,0.0,115,0.45,0.02,0.45,0.0,0.0,0.0,0.0,4
68395,1,24,9,196,260,16,16,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.07,0.0,0.01,0.01,4
68396,1,24,9,310,263,34,37,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
68397,1,49,5,0,0,120,7,1.0,1.0,0.06,0.06,26,0.1,0.06,0.0,0.0,1.0,1.0,0.0,0
68398,1,49,5,0,0,62,17,1.0,1.0,0.27,0.08,17,0.07,0.08,0.0,0.0,1.0,1.0,0.0,0
68399,1,24,9,229,7219,1,2,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
68400,0,14,9,8,0,1,40,0.0,0.0,1.0,0.0,255,1.0,0.0,1.0,0.5,0.0,0.0,0.0,1
68401,1,24,5,0,0,56,16,0.96,1.0,0.29,0.11,36,0.14,0.04,0.01,0.0,1.0,1.0,0.0,0
68402,1,7,5,0,0,112,13,1.0,1.0,0.12,0.08,13,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0
68403,1,28,5,0,0,58,17,1.0,1.0,0.29,0.1,17,0.07,0.09,0.0,0.0,1.0,1.0,0.0,0
68404,1,49,5,0,0,51,9,1.0,1.0,0.18,0.12,9,0.04,0.09,0.0,0.0,1.0,1.0,0.0,0
68405,1,2,5,0,0,181,7,1.0,1.0,0.04,0.08,5,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0
68406,1,20,5,0,0,9,2,1.0,1.0,0.22,0.44,62,0.24,0.02,0.0,0.0,1.0,1.0,0.0,0
68407,1,49,5,0,0,263,1,1.0,1.0,0.0,0.06,2,0.01,0.07,0.0,0.0,1.0,1.0,0.0,0
68408,1,20,9,175337,0,2,2,0.0,0.0,1.0,0.0,82,0.58,0.03,0.58,0.0,0.01,0.0,0.0,4
68409,1,24,1,0,0,1,8,0.0,0.0,1.0,0.0,219,1.0,0.0,0.02,0.18,0.0,0.0,1.0,4
68410,1,24,9,292,788,5,5,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
68411,0,14,9,8,0,1,43,0.0,0.0,1.0,0.0,140,1.0,0.0,1.0,0.25,0.0,0.0,0.0,1
68412,1,24,9,224,2531,9,9,0.0,0.0,1.0,0.0,196,1.0,0.0,0.01,0.01,0.01,0.01,0.0,4
68413,2,12,9,42,42,7,11,0.0,0.0,1.0,0.0,244,0.96,0.01,0.01,0.0,0.0,0.0,0.0,4
68414,1,49,5,0,0,299,10,1.0,1.0,0.03,0.06,5,0.02,0.06,0.0,0.0,1.0,1.0,0.0,0
68415,1,24,5,0,0,1,1,1.0,1.0,1.0,0.0,123,1.0,0.0,0.25,0.16,1.0,0.03,0.0,4
68416,1,24,9,264,862,13,33,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,4
68417,2,44,9,147,105,1,1,0.0,0.0,1.0,0.0,1,0.1,0.6,0.9,0.0,0.0,0.0,0.0,4
68418,1,24,9,305,327,7,44,0.0,0.0,1.0,0.0,255,1.0,0.0,0.03,0.03,0.0,0.0,0.0,4
68419,1,24,9,213,2427,5,7,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
68420,1,19,6,519,1553,1,1,1.0,1.0,1.0,0.0,36,0.17,0.02,0.0,0.0,0.01,0.06,0.0,4
68421,1,24,9,224,1577,38,40,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,4
68422,1,24,9,229,12561,6,6,0.0,0.0,1.0,0.0,255,1.0,0.0,0.17,0.07,0.0,0.0,0.0,4
68423,1,60,5,0,0,263,13,1.0,1.0,0.05,0.05,13,0.05,0.05,0.0,0.0,1.0,1.0,0.0,0
68424,1,60,5,0,0,56,13,1.0,1.0,0.23,0.07,63,0.25,0.02,0.01,0.0,1.0,1.0,0.0,0
68425,1,49,5,0,0,105,6,1.0,1.0,0.06,0.07,6,0.02,0.06,0.0,0.0,1.0,1.0,0.0,0
68426,2,12,9,44,80,136,138,0.0,0.0,1.0,0.0,223,0.87,0.01,0.0,0.0,0.0,0.0,0.0,4
68427,0,14,9,30,0,8,1,0.0,0.0,0.12,0.38,2,0.01,0.01,0.05,0.0,0.0,0.0,0.0,4
68428,1,54,9,11640,1392,1,21,0.0,0.95,1.0,0.0,14,1.0,0.0,0.07,0.0,0.0,0.0,0.0,4
68429,1,49,5,0,0,36,13,1.0,1.0,0.36,0.11,13,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0
68430,2,12,9,46,157,159,225,0.0,0.0,0.99,0.01,232,0.91,0.02,0.0,0.0,0.0,0.0,0.0,4
68431,1,24,1,0,0,229,14,0.0,0.0,0.06,0.07,14,0.05,0.07,0.0,0.0,0.0,0.0,1.0,0
68432,1,24,9,323,1769,2,39,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,4
68433,1,24,9,476,680,7,7,0.0,0.0,1.0,0.0,255,1.0,0.0,0.02,0.07,0.0,0.01,0.0,4
68434,1,67,5,0,0,265,17,1.0,1.0,0.06,0.06,15,0.06,0.06,0.0,0.0,1.0,1.0,0.0,0
68435,1,24,9,294,183,16,16,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
68436,1,24,9,243,753,1,2,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
68437,1,58,5,0,0,245,8,1.0,1.0,0.03,0.07,8,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0
68438,1,66,2,0,0,140,20,0.0,0.0,0.14,0.06,20,0.08,0.06,0.0,0.0,0.0,0.0,1.0,0
68439,0,14,9,8,0,1,52,0.0,0.0,1.0,0.0,155,1.0,0.0,1.0,0.25,0.0,0.0,0.0,1
68440,1,24,9,214,1164,8,11,0.0,0.0,1.0,0.0,255,1.0,0.0,0.12,0.04,0.0,0.0,0.0,4
68441,2,12,9,36,0,8,8,0.0,0.0,1.0,0.0,137,1.0,0.0,1.0,0.01,0.0,0.0,0.0,4
68442,1,8,5,0,0,270,11,1.0,1.0,0.04,0.07,11,0.04,0.09,0.0,0.0,1.0,1.0,0.0,0
68443,1,24,9,326,3770,11,11,0.0,0.0,1.0,0.0,255,1.0,0.0,0.09,0.02,0.0,0.0,0.0,4
68444,1,67,5,0,0,124,1,1.0,1.0,0.01,0.05,1,0.0,0.05,0.0,0.0,1.0,1.0,0.0,0
68445,1,24,9,294,782,6,6,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,4
68446,1,49,5,0,0,113,3,1.0,1.0,0.03,0.07,3,0.02,0.07,0.01,0.0,1.0,1.0,0.0,0
68447,1,24,9,311,5021,8,8,0.0,0.0,1.0,0.0,255,1.0,0.0,0.04,0.01,0.0,0.0,0.0,4
68448,2,12,9,44,129,77,156,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
68449,2,44,9,146,105,3,2,0.0,0.0,0.67,0.67,2,0.05,0.33,0.33,0.0,0.0,0.0,0.0,4
68450,2,12,9,33,0,1,2,0.0,0.0,1.0,0.0,8,0.14,0.05,0.14,0.0,0.0,0.0,0.0,4
68451,1,54,9,1020,329,1,1,0.0,0.0,1.0,0.0,113,0.67,0.03,0.01,0.02,0.0,0.0,0.0,4
68452,1,44,5,0,0,509,1,0.16,1.0,0.0,1.0,1,0.0,1.0,0.0,0.0,0.03,1.0,0.97,1
68453,1,24,9,143,51836,2,2,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
68454,1,7,5,0,0,124,17,1.0,1.0,0.14,0.07,17,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0
68455,1,19,9,1268,2453,1,1,0.0,0.0,1.0,0.0,51,0.2,0.02,0.0,0.0,0.02,0.0,0.0,2
68456,1,24,9,415,4167,7,7,0.0,0.0,1.0,0.0,245,1.0,0.0,0.01,0.17,0.0,0.0,0.13,4
68457,1,24,9,242,291,5,20,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
68458,1,20,9,832,0,1,1,0.0,0.0,1.0,0.0,22,1.0,0.0,1.0,0.14,0.0,0.0,0.0,2
68459,2,12,9,43,131,100,180,0.0,0.0,0.99,0.02,254,1.0,0.01,0.0,0.0,0.0,0.0,0.0,4
68460,1,49,5,0,0,142,14,1.0,1.0,0.1,0.06,8,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0
68461,1,24,9,244,2169,4,4,0.0,0.0,1.0,0.0,255,1.0,0.0,0.07,0.04,0.0,0.0,0.0,4
68462,1,24,9,326,1013,8,8,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,4
68463,1,54,9,1381,323,1,2,0.0,0.0,1.0,0.0,118,0.46,0.03,0.0,0.0,0.01,0.01,0.0,4
68464,1,28,1,0,0,277,15,0.0,0.0,0.05,0.06,15,0.06,0.07,0.0,0.0,0.0,0.0,1.0,0
68465,1,60,5,0,0,9,1,1.0,1.0,0.11,0.33,64,0.25,0.02,0.01,0.0,1.0,1.0,0.0,0
68466,0,14,9,8,0,1,32,0.0,0.0,1.0,0.0,85,1.0,0.0,1.0,0.52,0.0,0.0,0.0,1
68467,1,24,9,295,5375,1,2,0.0,0.0,1.0,0.0,255,1.0,0.0,1.0,0.04,0.0,0.0,0.0,4
68468,1,18,5,0,0,246,6,1.0,1.0,0.02,0.07,6,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0
68469,2,44,9,146,105,1,1,0.0,0.0,1.0,0.0,2,0.01,0.84,0.99,0.0,0.0,0.0,0.0,4
68470,1,9,5,0,0,202,2,1.0,1.0,0.01,0.06,10,0.04,0.08,0.0,0.0,1.0,1.0,0.0,0
68471,2,49,9,1,0,77,50,0.0,0.0,0.65,0.05,112,0.44,0.05,1.0,0.0,0.0,0.0,0.0,1
68472,1,49,5,0,0,201,11,1.0,1.0,0.05,0.06,1,0.0,0.09,0.0,0.0,1.0,1.0,0.0,0
68473,1,49,5,0,0,166,4,1.0,1.0,0.02,0.07,20,0.08,0.07,0.0,0.0,1.0,1.0,0.0,0
68474,1,49,5,0,0,138,20,1.0,1.0,0.14,0.06,14,0.05,0.06,0.0,0.0,1.0,1.0,0.0,0
68475,1,49,5,0,0,47,3,1.0,1.0,0.06,0.09,3,0.01,0.05,0.0,0.0,1.0,1.0,0.0,0
68476,1,24,9,149,3344,2,53,0.0,0.0,1.0,0.0,61,1.0,0.0,0.5,0.05,0.0,0.0,0.0,4
68477,1,49,1,0,0,199,1,0.1,0.0,0.01,1.0,1,0.0,0.9,0.0,0.0,0.07,0.0,0.71,1
68478,1,24,9,229,2413,3,3,0.0,0.0,1.0,0.0,255,1.0,0.0,0.02,0.02,0.02,0.01,0.0,4
68479,2,44,9,145,105,1,1,0.0,0.0,1.0,0.0,1,0.0,0.64,0.94,0.0,0.0,0.0,0.0,4
68480,1,24,9,291,6534,34,34,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
68481,1,54,9,2772,402,1,1,0.0,0.0,1.0,0.0,96,0.38,0.02,0.0,0.0,0.42,0.0,0.0,4
68482,1,6,5,0,0,101,1,1.0,1.0,0.01,0.07,1,0.0,0.07,0.0,0.0,1.0,1.0,0.0,0
68483,1,24,9,271,11507,8,8,0.0,0.0,1.0,0.0,255,1.0,0.0,0.04,0.06,0.0,0.0,0.0,4
68484,1,19,9,686,2077,1,1,0.0,0.0,1.0,0.0,13,0.12,0.04,0.01,0.0,0.0,0.0,0.0,4
68485,2,12,9,46,132,137,217,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
68486,0,14,9,8,0,1,39,0.0,0.0,1.0,0.0,67,1.0,0.0,1.0,0.51,0.0,0.0,0.0,1
68487,1,49,5,0,0,156,1,1.0,1.0,0.01,0.06,16,0.06,0.06,0.0,0.0,1.0,1.0,0.0,0
68488,2,49,9,28,0,22,22,0.0,0.0,1.0,0.0,22,0.23,0.04,0.23,0.0,0.0,0.0,0.0,0
68489,2,49,9,105,146,7,1,0.0,0.0,0.14,0.29,235,0.92,0.01,0.01,0.0,0.0,0.0,0.0,4
68490,1,54,9,1796,329,1,1,0.0,0.0,1.0,0.0,91,0.77,0.05,0.01,0.02,0.0,0.0,0.0,4
68491,1,59,5,0,0,217,15,1.0,1.0,0.07,0.06,15,0.06,0.07,0.0,0.0,1.0,1.0,0.0,0
68492,0,15,9,1032,0,511,511,0.0,0.0,1.0,0.0,242,0.95,0.01,0.95,0.0,0.0,0.0,0.0,0
68493,0,14,9,30,0,2,2,0.0,0.0,1.0,0.0,239,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4
68494,2,44,9,516,4,392,392,0.0,0.0,1.0,0.0,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4
68495,1,18,5,0,0,21,5,1.0,1.0,0.24,0.19,63,0.25,0.02,0.02,0.0,1.0,1.0,0.0,0
68496,1,24,9,203,15171,10,10,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,4
68497,1,49,5,0,0,110,19,1.0,1.0,0.17,0.06,19,0.12,0.07,0.01,0.0,1.0,1.0,0.0,0
68498,1,24,9,210,3548,9,21,0.0,0.0,1.0,0.0,255,1.0,0.0,0.11,0.02,0.0,0.0,0.0,4
68499,1,54,9,5688,331,1,1,0.0,0.0,1.0,0.0,122,0.45,0.01,0.0,0.02,0.0,0.0,0.0,4
68500,1,24,9,218,1691,10,10,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
68501,1,18,9,8,223,1,1,0.0,0.0,1.0,0.0,11,0.04,0.03,0.0,0.0,0.0,0.0,0.0,4
68502,0,15,9,1032,0,391,391,0.0,0.0,1.0,0.0,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
68503,1,24,9,238,697,4,4,0.0,0.0,1.0,0.0,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,4
68504,1,24,9,170,4716,1,1,0.0,0.0,1.0,0.0,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,4
68505,1,4,5,0,0,248,7,1.0,1.0,0.03,0.06,7,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0
68506,2,49,9,28,0,156,56,0.64,0.0,0.36,0.04,56,0.22,0.78,0.22,0.0,0.09,0.0,0.69,0
68507,1,67,5,0,0,290,11,1.0,1.0,0.04,0.06,8,0.03,0.06,0.0,0.0,1.0,1.0,0.0,0
68508,1,24,5,0,0,56,19,1.0,1.0,0.34,0.07,59,0.23,0.04,0.01,0.0,1.0,1.0,0.0,0
68509,1,11,5,0,0,292,2,1.0,1.0,0.01,0.05,8,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0
68510,1,49,5,0,0,44,8,1.0,1.0,0.18,0.11,9,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0
68511,0,15,9,1032,0,511,511,0.0,0.0,1.0,0.0,96,0.38,0.02,0.38,0.0,0.04,0.0,0.02,0
68512,1,54,9,607,327,1,1,0.0,0.0,1.0,0.0,195,0.77,0.09,0.02,0.01,0.0,0.0,0.0,4
68513,1,54,9,1812,334,1,1,0.0,0.0,1.0,0.0,173,0.66,0.02,0.01,0.01,0.0,0.0,0.0,4
68514,1,60,2,0,0,229,10,0.0,0.0,0.04,0.07,10,0.04,0.08,0.0,0.0,0.0,0.0,1.0,0
68515,1,10,5,0,0,93,4,1.0,1.0,0.04,0.08,4,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0
68516,1,67,5,0,0,260,16,1.0,1.0,0.06,0.06,16,0.06,0.07,0.0,0.0,1.0,1.0,0.0,0
68517,1,49,5,0,0,187,3,1.0,1.0,0.02,0.06,17,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0
68518,1,38,1,0,0,241,17,0.0,0.0,0.07,0.06,17,0.07,0.07,0.0,0.0,0.0,0.0,1.0,0
68519,1,24,9,222,882,1,16,0.0,0.0,1.0,0.0,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4
68520,1,35,4,0,0,1,1,0.0,0.0,1.0,0.0,1,0.0,0.24,0.22,0.0,0.0,0.0,0.22,1
68521,1,49,5,0,0,204,2,1.0,1.0,0.01,0.07,2,0.01,0.1,0.0,0.0,1.0,1.0,0.0,0
68522,1,24,1,0,0,1,1,0.0,0.0,1.0,0.0,227,1.0,0.0,0.33,0.14,0.0,0.0,1.0,4
68523,1,49,5,0,0,214,8,1.0,1.0,0.04,0.06,8,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0
68524,1,24,1,0,0,1,1,0.0,0.0,1.0,0.0,107,1.0,0.0,0.07,0.02,0.07,0.01,0.93,4
